id,museu,gaveta,sp,pop,coletor,id.coletor,localidade,municipio,uf,lon,lat,alt,xy.original,ano,mes,dia,morte,pele,cranio,esqueleto,sexo,dentes,classe,idade,peso,peso.morto,compr.total,compr.corpo,compr.cauda,tarso.c.unha,tarso.s.unha,orelha.int,orelha.ext,medido,gls,cb,nas,bbc,zb,poc,ic,lbasi,bps,bam,can,pl,max,sm,mad,alpcor,larcon,size,shape,nas/gls,can/bam,pl/cb,bam/pl,sm/max,alpcor/mad,obs,replicas,gls.1,cb.1,nas.1,bbc.1,zb.1,poc.1,ic.1,lbasi.1,bps.1,bam.1,can.1,pl.1,max.1,sm.1,mad.1,alpcor.1,larcon.1,gls.2,cb.2,nas.2,bbc.2,zb.2,poc.2,ic.2,lbasi.2,bps.2,bam.2,can.2,pl.2,max.2,sm.2,mad.2,alpcor.2,larcon.2,gls.3,cb.3,nas.3,bbc.3,zb.3,poc.3,ic.3,lbasi.3,bps.3,bam.3,can.3,pl.3,max.3,sm.3,mad.3,alpcor.3,larcon.3,gls.4,cb.4,nas.4,bbc.4,zb.4,poc.4,ic.4,lbasi.4,bps.4,bam.4,can.4,pl.4,max.4,sm.4,mad.4,alpcor.4,larcon.4
2269,UFMG,GAV03,Marmosops incanus,,Raquel Moura,RM 11,Reserva Particular do Patrimônio Natural Belgo Mineira,João Monlevade,MG,-43.173611,-19.81,,,1995,6,27,,ok,ok,,male,p3m4,6,adulto,,71,,147,204,24,,29,,TRUE,40.77,39.95,20.41,14.38,19.89,6.3,7.98,13.44,7.16,11.59,5.91,22.83,16.64,7.5,29.87,12.55,1.31,28.1887477550884,0.497872340425532,0.500613195977434,0.509922346850733,0.571464330413016,0.50766535260622,0.450721153846154,0.420154000669568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,UFMG,GAV03,Marmosops incanus,,Carlos Grelle,CEG 34,Reserva Particular do Patrimônio Natural Belgo Mineira,João Monlevade,MG,-43.173611,-19.81,,,1995,7,28,,ok,crânio em álcool aguardando limpeza,,male,,,,,36,,131,175,22,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,UFMG,GAV03,Marmosops incanus,,Carlos Grelle,CEG 36,Reserva Particular do Patrimônio Natural Belgo Mineira,João Monlevade,MG,-43.173611,-19.81,,,1995,7,26,,ok,crânio em álcool aguardando limpeza,,male,,,,,76,,167,203,26,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN24682,MNHN,"14,06,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 6962,,Juiz de Fora,MG,,,,,1953,9,22,,ok,ok,,male,p3m4,6,adulto,60,,360,155,205,23,21,25,28,TRUE,41.92,41.03,20.84,13.72,19.69,6.6,8.36,13.05,6.6,11.98,5.95,23.63,17.22,7.73,30.43,11.83,1.53,28.4232422499616,0.479892761394102,0.497137404580153,0.496661101836394,0.575920058493785,0.506982649174778,0.448896631823461,0.38876109102859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN24683,MNHN,"14,06,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 6981,,Juiz de Fora,MG,,,,,1953,10,4,,ok,ok,,female,p3m4,6,adulto,30,,295,125,170,20,18,25,28,TRUE,35.77,34.77,17.35,12.66,17.11,6.91,7.55,12.48,5.88,10.74,4.94,20.47,15.26,7.16,26.17,10.01,1.29,24.3908732930988,0.492090882945068,0.485043332401454,0.459962756052142,0.588725913143514,0.52467024914509,0.469200524246396,0.38249904470768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN24684,MNHN,"14,06,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 6989,,Juiz de Fora,MG,,,,,1953,9,9,,ok,ok,,male,p3m4,6,adulto,70,,375,160,215,23,21,27,30,TRUE,41.68,41.09,20.54,13.67,21.31,6.39,8.7,13.22,6.66,11.96,6.15,23.04,16.68,7.07,31.08,12.04,1.42,29.5910104592594,0.51861766853249,0.492802303262956,0.514214046822743,0.560720369919688,0.519097222222222,0.423860911270983,0.387387387387387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN24690,MNHN,"14,06,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 6997,,Juiz de Fora,MG,,,,,1953,9,11,,ok,,,male,,,adulto,103,,380,170,210,23,21,25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN24685,MNHN,"14,06,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 6998,,Juiz de Fora,MG,,,,,1953,9,11,,ok,ok,,female,p3m4,6,adulto,47,,300,125,175,21,19,25,27,TRUE,34.88,33.88,16.11,12.89,18.04,6.71,7.04,12.35,5.77,10.81,5.04,19.64,14.57,7.11,25.63,9.7,1.09,24.7223623466691,0.532467532467532,0.461869266055046,0.466234967622572,0.579693034238489,0.55040733197556,0.487989018531229,0.37846273897776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN24686,MNHN,"14,06,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 7021,,Juiz de Fora,MG,,,,,1953,9,25,,ok,ok,,male,p3m4,6,adulto,101,,350,160,190,23,21,22,26,TRUE,41.96,41.52,21.21,13.58,20.33,6.6,8.64,13.01,6.94,12.15,6.12,23.89,17.72,7.75,30.97,12.5,1.4,29.0534266481598,0.489643545279383,0.505481410867493,0.503703703703704,0.575385356454721,0.508580996232733,0.437358916478555,0.403616402970617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN76149,MNHN,"14,06,2",Marmosops incanus,,labvert,FC 55,Fazenda Canoas,Juramento,MG,,,,,1995,7,31,,ok,,,female,,,adulto,40.22,,305,142,163,18,17,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 1185,PUC-Minas,CAIXA 4,Marmosops incanus,,Estevão Luís,,,Juramento,MG,,,,,2003,,,,ok,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN13504,MNHN,"14,06,2",Marmosops incanus,,C. T. Carvalho,5,"Fazenda do Retiro, 7 km de Lagoa Santa",Lagoa Santa,MG,,,,,1954,7,22,,ok,ok,,female,p3m4,6,adulto,55,,265,117,148,13,,25,,TRUE,36.01,34.34,14.64,13.58,17,6.46,7.33,12.44,,11.2,5.09,,14.87,7.18,25.36,10.43,1.03,24.1615396860382,0.495049504950495,0.406553735073591,0.454464285714286,,,0.48285137861466,0.411277602523659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN13503,MNHN,"14,06,2",Marmosops incanus,,C. T. Carvalho,6,"Fazenda do Retiro, 7 km de Lagoa Santa",Lagoa Santa,MG,,,,,1954,7,22,,ok,ok,,male,p3m4,6,adulto,75,,307,135,172,20,,,,TRUE,37.74,36.77,17.74,13.71,19.05,6.32,7.43,12.9,6.1,11.73,5.53,21.35,15.73,7.15,27.71,11.79,1.33,26.4663654474883,0.518085395703019,0.470058293587705,0.471440750213129,0.580636388360076,0.549414519906323,0.454545454545455,0.425478166726813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN24692,MNHN,"14,06,2",Marmosops incanus,,C. T. Carvalho,#,"Fazenda do Retiro, 7 km de Lagoa Santa",Lagoa Santa,MG,,,,,1954,7,23,,ok,,,male,,,adulto,90,,304,133,171,19,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN31390,MNHN,"14,06,2",Marmosops incanus,Lagoa Santa,"M. Lara, E. D. Hingst",70,"Fazenda São Sebastião, 12,2 km SE de Lagoa Santa",Lagoa Santa,MG,-43.839373,-19.70436,710,FALSE,1992,8,29,,ok,ok,ok,male,p3m4,6,adulto,77,,364,164,200,22,21,31,,TRUE,40.92,40.01,,13.92,20.25,6.33,7.97,13.46,6.87,11.98,6.21,22.6,16.69,7.35,30.02,11.96,1.43,28.4640562815632,0.506123469132717,,0.518363939899833,0.564858785303674,0.530088495575221,0.440383463151588,0.398401065956029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN31391,MNHN,"14,06,2",Marmosops incanus,Lagoa Santa,M. Lara,71,"Fazenda São Sebastião, 12,2 km SE de Lagoa Santa",Lagoa Santa,MG,-43.839373,-19.70436,710,FALSE,1992,8,29,,ok,ok,ok,male,p3m4,6,adulto,57,,332,147,185,23,22,33,,TRUE,39.24,38.07,19.07,13.87,18.94,6.45,7.69,12.94,6.43,11.67,5.75,21.88,16.06,7.21,28.97,11.91,1.3,26.8522959912183,0.497504596795377,0.48598369011213,0.492716366752356,0.574730759127922,0.533363802559415,0.448941469489415,0.411114946496376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN31392,MNHN,"14,06,2",Marmosops incanus,Lagoa Santa,"M. Lara, E. D. Hingst",72,"Fazenda São Sebastião, 12,2 km SE de Lagoa Santa",Lagoa Santa,MG,-43.839373,-19.70436,710,FALSE,1992,8,29,,ok,ok,ok,female,p3m4,6,adulto,31,,280,121,159,19,18,28,,TRUE,34.72,34.01,16.12,12.95,16.76,6.53,7.17,11.97,5.5,10.77,5.07,19.24,14.71,7.13,24.98,9.47,1.1,23.8748319365812,0.492796236401059,0.464285714285714,0.47075208913649,0.565715965892385,0.55977130977131,0.484704282800816,0.379103282626101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2605,UFMG,GAV03,Marmosops incanus,Acauã,Leonora Pires Costa,LC 81,Estação Ecológica de Acauã; 17 km N Turmalina,Leme do Prado,MG,-42.766667,-17.133333,800,,1996,7,13,,ok,ok,,female,p3m4,6,adulto,,24,244,,151,17,,26,,TRUE,33.48,32.17,15.19,12.83,16.37,6.26,6.28,11.82,5.89,11.04,4.83,18.76,14.4,7.22,24.32,9.9,1.17,22.9482657296799,0.508859185576624,0.453703703703704,0.4375,0.583152004973578,0.588486140724947,0.501388888888889,0.407072368421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 1955,PUC-Minas,CAIXA 5,Marmosops incanus,Irapé,Taciano Paula e Paula,,UHE Irapé,Leme do Prado,MG,-42.586195,-16.759927,,FALSE,2004,1,1,,ok,parcial,ok,female,p3m4,6,adulto,,47,,135,175,19,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordenadas dos demais espécimes de UHE Irapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,UFMG,GAV01,Marmosops incanus,Ibitipoca,M. A. Drumond,1,Parque Estadual do Ibitipoca,Lima Duarte,MG,-43.883333,-21.691667,1050-1784,,1988,3,25,,ok,ok,,male,dp3m4,5,adulto,,34,,122,156,18,,22,,TRUE,34.01,33.01,15.84,13.07,16.87,6.74,6.76,12.08,5.49,10.63,4.74,19.06,14.49,7.24,24.6,9.88,1.04,23.5982774795111,0.511057255377158,0.465745369009115,0.44590780809031,0.577400787640109,0.557712486883526,0.499654934437543,0.401626016260163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2451,UFES,03-11,Marmosops incanus,,Valéria Fagundes,LGA 3844,Fazenda da Pedra do Navio T3-P2,Luminárias,MG,-44.9033,-21.5111,,,2012,5,10,,,ok,parcial,female,p3m4,6,adulto,48,,,,,,,,,TRUE,34.18,33.17,,13.42,17,6.68,6.95,12.22,5.37,10.92,5.05,18.95,14.66,7.16,24.49,9.89,1.18,23.7463681433604,0.512511305396443,,0.462454212454212,0.571299366897799,0.576253298153034,0.488403819918145,0.403838301347489,coordenadas da sede do municipio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES2435,UFES,03-12,Marmosops sp.,,Valéria Fagundes,LGA 3818,Fazenda da Pedra do Navio T3-P4,Luminárias,MG,,,,,2012,5,11,,ok,,parcial,female,,,,23,,229,95,134,15,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFES3007,UFES,03-11,Marmosops incanus,,Valéria Fagundes,LGA 3840,,Luminárias,MG,,,,,2012,5,9,,ok,,,male,,,,48,,303,124,179,21,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 1112,PUC-Minas,CAIXA 4,Marmosops incanus,,Ana Paula G. Duarte Silva,,,Mar de Espanha,MG,,,,,2004,7,17,,ok,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,UFMG,GAV04,Marmosops incanus,Mariana,Bernardo Faria Leopoldo,MAR BL 29,"Barragem de Germano e Fundão, Samarco",Mariana,MG,-43.470645,-20.202999,,,2012,7,14,,ok,ok,,,p3m4,6,adulto,,25,,113,160,19,,25,,TRUE,35.59,34.66,16.45,13.29,16.98,6.7,6.98,12.21,6.22,10.75,5.21,20.55,15.11,7.26,25.6,10.65,1.12,24.259571307012,0.489901904212349,0.462208485529643,0.484651162790698,0.592902481246394,0.523114355231144,0.480476505625414,0.416015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 672,PUC-Minas,CAIXA 2,Marmosops incanus,Mariana,-,,Distrito de Antônio Pereira,Mariana,MG,,,,,1996,2,1,,,ok,,female,p3m4 (p3 eclodindo),5,adulto,,40,,117,147,18,,27,,TRUE,33.86,32.58,15.77,13,16.6,6.52,6.65,11.81,5.58,10.98,4.88,18.94,14.63,7.33,24.16,9.71,0.9,23.2557089765073,0.50951503990178,0.46574128765505,0.444444444444444,0.58133824432167,0.579725448785639,0.501025290498975,0.401903973509934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 120,PUC-Minas,CAIXA 1,Marmosops incanus,Mariana,Clayton Perônico,,Distrito de Antônio Pereira. Mina Samitri,Mariana,MG,,,,,1996,2,1,,ok,ok,,male,p3m4,6,adulto,,45,,117,166,21,,26,,TRUE,39,38.15,18.72,13.72,18.45,6.6,7.44,,6.46,11.51,5.92,22.1,15.78,7.41,28.67,10.89,1.16,26.5305013145248,0.483617300131062,0.48,0.514335360556038,0.579292267365662,0.520814479638009,0.46958174904943,0.379839553540286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 3324,PUC-Minas,,Marmosops incanus,,Clayton Perônico,,Distrito de Antônio Pereira. Mina Samitri,Mariana,MG,,,,,2002,12,24,,ok,ok,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 327,PUC-Minas,CAIXA 1,Marmosops incanus,,Edeltrudes M. V. C. Câmara,,Distrito de Padre Viegas,Mariana,MG,,,,,1994,10,2,,,parcial,ok,male,,,,,55,,185,190,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 2270,PUC-Minas,CAIXA 6,Marmosops incanus,Mariana,Karla P. G. Leal,MEA 06,Mina de Alegria VALE,Mariana,MG,,,,,2008,3,31,,ok,ok,ok,male,,,,,,,,,,,,,TRUE,35.13,34.43,16.31,13.67,17.67,6.98,12.43,12.4,5.69,10.93,5.15,20.22,15.16,7.37,25.56,11.02,1.01,24.6653218101852,0.513215219285507,0.464275547964702,0.471180237877402,0.587278536160325,0.54055390702275,0.486147757255937,0.431142410015649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 854,PUC-Minas,CAIXA 3,Marmosops incanus,Mariana,Marco Aurélio Sabato,,Mina de Fábrica Nova VALE,Mariana,MG,,,,,2001,3,14,,ok,ok,,male,dp3m4,5,adulto,,28,260,,147,18,,19,,TRUE,34.87,,,12.91,,6.74,6.6,,5.63,10.67,4.8,19.82,14.58,7.42,24.15,10.23,0.94,,,,0.449859418931584,,0.538345105953582,0.508916323731139,0.42360248447205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 855,PUC-Minas,CAIXA 3,Marmosops incanus,Mariana,Marco Aurélio Sabato,,Mina de Fábrica Nova VALE,Mariana,MG,,,,,2001,3,14,,ok,ok,,male,dp3m4 (m4 eclodindo),4,subadulto,,30,259,,146,19,,19,,TRUE,,,,12.94,16.79,6.65,6.6,12.05,6.04,11.02,4.91,,14.62,7.12,24.57,10.4,0.99,,,,0.445553539019964,,,0.487004103967168,0.423280423280423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 856,PUC-Minas,CAIXA 3,Marmosops incanus,Mariana,Marco Aurélio Sabato,,Mina de Fábrica Nova VALE,Mariana,MG,,,,,2001,3,18,,ok,ok,,male,dp3m4,5,adulto,,31,270,,155,19,,22,,TRUE,,,,13.31,17.02,6.89,6.63,12.24,5.74,10.63,4.94,,14.93,7.44,24.94,10.32,1.04,,,,0.464722483537159,,,0.498325519089082,0.413793103448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 2769,PUC-Minas,CAIXA 7,Marmosops incanus,,-,,Mina de Fábrica Nova VALE,Mariana,MG,,,,,2001,8,27,,,parcial,,,p3m4,6,adulto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 2930,PUC-Minas,CAIXA 8,Marmosops incanus,Mariana,Bruno Teixeira,,Mina de Timbopeba VALE,Mariana,MG,-43.533426,-20.258588,1419,,2011,10,20,,ok,ok,ok,female,p3m4,6,adulto,,41,,110,172,17,,23,,TRUE,36.6,,17.35,13.74,18.22,6.54,7.68,,6.47,11.16,5.29,,15.27,7.06,26.7,11.38,1.24,,,0.474043715846995,0.474014336917563,,,0.462344466273739,0.42621722846442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4066,UFMG,GAV04,Marmosops incanus,,Kátia Regina da Silva,EFA 77,"Mina Fábrica Nova, Cava Sul",Mariana,MG,-43.440833,-20.221667,926,,2011,9,21,,ok,,ok,female,,,,,49,,156,121,16,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capturado em gaiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063,UFMG,GAV04,Marmosops incanus,Mariana,Kátia Regina da Silva,KRTP 86,"Mina Fábrica Nova, trilha Santa Rita",Mariana,MG,-43.435,-20.2125,,,2011,9,7,,ok,ok,ok,male,p3m4,6,adulto,,91,,141,189,21,,31,,TRUE,42.9,42.22,21.76,14.48,21.47,6.13,8.07,13.86,7.17,11.91,6.1,23.94,16.99,7.08,31.75,13.62,1.46,30.1075306194314,0.508526764566556,0.507226107226107,0.512174643157011,0.567029843675983,0.49749373433584,0.416715715126545,0.428976377952756,Capturado em gaiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 2429,PUC-Minas,CAIXA 7,Marmosops incanus,Mariana,Kátia Regina da Silva,,,Mariana,MG,,,,,2011,8,17,,ok,ok,ok,male,p3m4,6,adulto,,43,,117,162,20,,25,,TRUE,38.18,37.07,,13.93,18.52,6.4,7.18,12.78,6.82,11.27,5.61,21.64,16.02,7.13,27.79,11.4,1.45,26.2018396300718,0.499595360129485,,0.497781721384206,0.583760453196655,0.520794824399261,0.445068664169788,0.410219503418496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 2840,PUC-Minas,CAIXA 7,Marmosops incanus,Mariana,Kátia Regina da Silva,,,Mariana,MG,-43.438744,-20.188291,939,,2012,2,2,,ok,ok,ok,female,p3m4,6,adulto,,60,,136,173,17,,21,,TRUE,39.28,38.24,19.98,13.91,20.13,6.2,7.59,12.93,6.8,11.65,5.8,21.82,15.77,7.04,28.65,12.04,1.11,27.7447508548915,0.526412133891213,0.508655804480652,0.497854077253219,0.570606694560669,0.533913840513291,0.446417247939125,0.420244328097731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,UFMG,GAV01,Marmosops incanus,Rio Doce,,,Parque Estadual do Rio Doce,Marliéria,MG,-42.65,-19.716667,,TRUE,1977,9,6,,ok,parcial,,male,p3m4,6,adulto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,UFMG,GAV01,Marmosops incanus,Rio Doce,E. L. Sábato,ELS 06,Parque Estadual do Rio Doce,Marliéria,MG,-42.65,-19.716667,,TRUE,1986,7,14,,ok,ok,,male,p3m4,6,adulto,,,,,,,,,,TRUE,41.94,41.58,21.26,13.57,20.21,5.97,7.96,13.44,6.77,11.55,5.94,23.31,16.98,7.54,31.2,12.05,1.37,28.988477021051,0.486050986050986,0.50691463996185,0.514285714285714,0.560606060606061,0.495495495495496,0.444051825677267,0.386217948717949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,UFMG,GAV01,Marmosops incanus,Rio Doce,L. M. S. Aguiar,1,Parque Estadual do Rio Doce,Marliéria,MG,-42.65,-19.716667,,TRUE,,,,,ok,ok,,male,p3m4 (p3 eclodindo),5,adulto,,,,,,,,,,TRUE,37,35.94,18.47,13.79,18.27,6.67,7.49,12.79,5.99,10.96,5.5,21.12,15.58,7.66,26.8,10.63,1.01,25.6246717052141,0.508347245409015,0.499189189189189,0.501824817518248,0.587646076794658,0.518939393939394,0.491655969191271,0.396641791044776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,UFMG,GAV01,Marmosops incanus,Rio Doce,J. R. S.,JRS 375,Parque Estadual do Rio Doce,Marliéria,MG,-42.65,-19.716667,,TRUE,1986,2,27,,ok,ok,,male,dp3m4 (m4 eclodindo),4,subadulto,,30,,115,161,18,,25,,TRUE,34.88,,16.45,13.29,17.47,6.66,7.02,12.35,5.7,10.72,5.14,19.47,15.01,7.36,24.97,10.15,0.99,,,0.471616972477064,0.479477611940298,,0.550590652285568,0.490339773484344,0.406487785342411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,UFMG,GAV01,Marmosops incanus,Rio Doce,J. R. S.,JRS 342,Parque Estadual do Rio Doce,Marliéria,MG,-42.65,-19.716667,,TRUE,1985,12,20,,ok,ok,,male,p3m4,6,adulto,,130,,185,210,26,,30,,TRUE,45.67,45.73,23.92,14.19,23.94,6.78,8.86,14.47,7.48,12.66,7.66,25.96,17.54,7.6,34.51,15.22,1.39,33.087402436577,0.523507544281653,0.523757389971535,0.605055292259084,0.567679860048109,0.487673343605547,0.433295324971494,0.441031585047812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,UFMG,GAV01,Marmosops incanus,Rio Doce,J. R. S.,JRS 379,Parque Estadual do Rio Doce,Marliéria,MG,-42.65,-19.716667,,TRUE,1986,2,28,,ok,ok,,female,p3m4,6,adulto,,70,,143,190,21,,27,,TRUE,40.41,40.11,20.1,13.72,20.91,6.57,7.89,13.18,7.23,12.09,6.14,22.99,16.22,7.59,30.14,12.98,1.33,28.960319404316,0.521316379955124,0.497401633259094,0.507857733664185,0.573173772126652,0.525880817746846,0.467940813810111,0.430656934306569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,UFMG,GAV01,Marmosops incanus,Rio Doce,J. R. S.,JRS 370,Parque Estadual do Rio Doce,Marliéria,MG,-42.65,-19.716667,,TRUE,1986,2,21,,ok,sujo,,male,dp3m4 (m4 eclodindo),4,subadulto,,32,,115,165,20,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
