"","id","museu","gaveta","sp","pop","coletor","id.coletor","localidade","municipio","uf","lon","lat","alt","xy.original","ano","mes","dia","morte","pele","cranio","esqueleto","sexo","dentes","classe","idade","peso","peso.morto","compr.total","compr.corpo","compr.cauda","tarso.c.unha","tarso.s.unha","orelha.int","orelha.ext","medido","gls","cb","nas","bbc","zb","poc","ic","lbasi","bps","bam","can","pl","max","sm","mad","alpcor","larcon","size","shape","nas.gls","can.bam","pl.cb","bam.pl","sm.max","alpcor.mad","obs","replicas","gls.1","cb.1","nas.1","bbc.1","zb.1","poc.1","ic.1","lbasi.1","bps.1","bam.1","can.1","pl.1","max.1","sm.1","mad.1","alpcor.1","larcon.1","gls.2","cb.2","nas.2","bbc.2","zb.2","poc.2","ic.2","lbasi.2","bps.2","bam.2","can.2","pl.2","max.2","sm.2","mad.2","alpcor.2","larcon.2","gls.3","cb.3","nas.3","bbc.3","zb.3","poc.3","ic.3","lbasi.3","bps.3","bam.3","can.3","pl.3","max.3","sm.3","mad.3","alpcor.3","larcon.3","gls.4","cb.4","nas.4","bbc.4","zb.4","poc.4","ic.4","lbasi.4","bps.4","bam.4","can.4","pl.4","max.4","sm.4","mad.4","alpcor.4","larcon.4"
"218","UFES218","UFES","03-02","Marmosops incanus","Águia Branca","Yuri Luiz Reis Leite","YL 430","Mata Norte, Sítio Krok","Águia Branca","ES","-40.7202777777778","-18.9777777777778","160",TRUE,2006,4,24,"","ok","ok","","female","p3m4",6,"adulto","24","","311",123,"188",22,NA,"27","",TRUE,-0.0274788289110219,0.219810459839117,NA,0.333428985536443,-0.0775115417759373,0.181752146515598,0.339464392641119,0.0294610479853041,-0.217118629221686,-0.178186401320831,-0.246642032059873,0.311246825094912,0.399572843169068,0.295946767265383,0.239356265078669,-0.172064995398969,-0.080122465188017,24.9714196632871,0.497880757276067,NA,0.459907834101383,0.583780729019497,0.525169409486931,0.483225806451613,0.38,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","UFES219","UFES","03-02","Marmosops incanus","Águia Branca","Yuri Luiz Reis Leite","YL 431","Mata Norte, Sítio Krok","Águia Branca","ES","-40.7202777777778","-18.9777777777778","160",TRUE,2006,4,24,"","ok","ok","","female","p3m4",6,"adulto","33","","279",116,"163",17,NA,"27","",TRUE,-0.88077502959429,-0.497924474774095,-0.155293630557406,0.2327116813273,0.314215887020108,-0.300222328035225,0.131416959925841,-0.0434122266442003,-0.0107720032230025,0.1087436926744,-0.222464294589578,-0.160390279698568,0.275885231988505,0.448324214109994,-0.0340328986003406,-0.0100253614814658,-0.0187213398952026,23.7580807305641,0.519259933272672,0.467181467181467,0.432932469935245,0.585380649074917,0.560103626943005,0.505043712172159,0.385880465302848,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","UFES224","UFES","03-02","Marmosops incanus","Águia Branca","Yuri Luiz Reis Leite","YL 441","Mata Norte, Sítio Krok","Águia Branca","ES","-40.7202777777778","-18.9777777777778","160",TRUE,2006,4,25,"","ok","ok","","female","p3m4 (gastos)",7,"adulto","61","","354",153,"201",22,NA,"27","",TRUE,-0.743799197191024,-0.577943456026169,-0.0951832907396977,0.264072347772901,0.259689631099285,0.435203077282475,-0.0603254722750348,0.0920252117845841,-0.0601584807192213,0.16488113364135,0.337871725716571,-0.012938884294595,-0.216573591303913,-0.252936024309901,0.110066535046354,0.191129595971713,-0.118507210732919,28.077535504385,0.519640564826701,0.495180111618468,0.534497090606816,0.580487804878049,0.532065457762052,0.449938195302843,0.404176490400808,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","MZ029175","MZUSP","","Marmosops incanus","Aracruz","M. A. Mustrangi","MAM 192","Fragmentos Florestais Cia. Aracruz Celulose","Aracruz","ES","-40.1666700000","-19.8333300000","50",TRUE,1993,10,7,"","ok","ok","ok","female","p3m4",6,"adulto","","","",NA,"",NA,NA,"","",TRUE,0.230196946411517,0.0936962102092238,0.486808740572325,-0.249286644733177,-0.0517562810315049,-0.0317402182314259,-0.209992944458753,-0.313316815317116,-0.453452537240669,0.229307893922796,-0.149179239203892,-0.0483410450896535,0.0787831375478927,0.232722429774004,0.0247102197600704,-0.419192350669947,-0.102790201334461,26.6508086181264,0.501860712387028,0.489621172807473,0.473953885567891,0.572301967038809,0.543892243381328,0.479219143576826,0.379985754985755,"19°50’S , 40°10’W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2256","UFMG","GAV02","Marmosops incanus","Aracruz","Monica T. Fonseca","MF 26","M-7, Aracruz Florestal; 16 km ENE Aracruz","Aracruz","ES","-40.128333","-19.791389","50",TRUE,1992,7,18,"","ok","ok","","male","p3m4 (p3 eclodindo)",5,"adulto","","37","309",NA,"165",23,22,"28","",TRUE,-0.0543068912550453,0.201277580972253,NA,0.00134333312198898,-0.0514645630026784,-0.32677768343871,0.0864572653218509,0.133444710979544,-0.00856387008025639,0.115674649899209,0.201738371293337,NA,0.435289804459167,0.468492259305529,0.347872987676709,0.739579415594198,-0.0293638495772761,24.2148281018057,0.498105508598076,NA,0.478062157221207,NA,NA,0.498028909329829,0.410852713178295,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","MN8296","MNHN","14,01,2","Marmosops incanus","","","","","Campinho","ES","","","",NA,1942,9,25,"","ok","ok","","male","p3m4",6,"adulto","80","","335",145,"190",20,NA,"22","23",TRUE,-0.232974083382835,-0.129885457838789,0.695170565356932,-0.770415777706102,0.0310570757907875,0.107024719486594,-0.18120353591919,-0.449130841702223,-0.0536636483314323,0.0137137533174787,-0.192878158281264,-0.301765251621759,0.042592242099257,-0.355310497764897,-0.135242944879543,-0.0336142135949498,-0.153818145816581,28.0076418143335,0.507888040712468,0.50828313253012,0.495784148397976,0.566666666666667,0.532555006735519,0.436928702010969,0.399727613210759,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","UFES462","UFES","03-03","Marmosops incanus","Duas Bocas","Leonora Pires Costa","LPC 1123","Reserva Biológica Duas Bocas, Alto Alegre","Cariacica","ES","-40.5113888888889","-20.2811111111111","550",TRUE,2007,8,18,"","ok","ok","","male","p3m4",6,"adulto","110","","390",183,"207",24,NA,"25","",TRUE,-0.342692682791309,-0.0821957540887297,NA,-0.0693635814335849,-0.057928230306235,0.529170816823191,-0.161180262416417,-0.267477710208853,-0.183734035145085,-0.234159250729551,0.10178264920561,0.0773576746987388,-0.267576442559104,-0.164328595606515,0.460038060279167,-0.278576334939034,-0.159987756064188,30.9316827864247,0.506789413118527,NA,0.562903225806452,0.57054085155351,0.500201694231545,0.443418013856813,0.391961317618616,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","UFES473","UFES","03-03","Marmosops incanus","Duas Bocas","Leonora Pires Costa","LPC 1135","Reserva Biológica Duas Bocas, Alto Alegre","Cariacica","ES","-40.5113888888889","-20.2811111111111","550",TRUE,2007,9,14,"","ok","ok","","female","p3m4",6,"adulto","54","","328",137,"191",21,NA,"25","",TRUE,-0.112013047811011,0.122459163210337,NA,-0.215753712152642,-0.0638271686522636,0.0958524648856649,-0.460983217848196,-0.00472882472668701,0.261571632338812,-0.152121299334713,-0.349975052344771,0.0492940367285222,-0.326969625265983,-0.205708948920314,0.248022570948173,-0.0357054847601468,0.154323539070839,26.5447734968675,0.501066666666667,NA,0.470796460176991,0.574666666666667,0.524361948955916,0.464031108230719,0.390209294075913,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","UFES472","UFES","03-03","Marmosops incanus","Duas Bocas","Leonora Pires Costa","LPC 1160","Reserva Biológica Duas Bocas, Alto Alegre","Cariacica","ES","-40.5113888888889","-20.2811111111111","550",TRUE,2007,11,16,"","ok","ok","","female","p3m4",6,"adulto","68","","340",156,"184",20,NA,"25","",TRUE,0.395859156655575,0.150082863873763,0.782191624593946,0.213589106126721,-0.0927271848261348,0.165283763466796,0.243297316943804,0.022251652369782,0.161367592708725,0.254969188279688,-0.146939446670934,-0.297723603948057,-0.150239210583209,0.0302290583236688,-0.017399958764905,0.121873083084566,-0.221218429712141,27.2236074023998,0.500519750519751,0.498352344740177,0.480235492010092,0.563929313929314,0.547926267281106,0.470106985525488,0.401396160558464,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","UFES461","UFES","03-03","Marmosops incanus","Duas Bocas","Leonora Pires Costa","LPC 1169","Reserva Biológica Duas Bocas, Alto Alegre","Cariacica","ES","-40.5113888888889","-20.2811111111111","550",TRUE,2007,11,17,"","ok","ok","","male","p3m4",6,"adulto","94","","351",193,"158",23,NA,"24","",TRUE,-0.753250125239589,-0.439897829676489,-1.11428462268526,0.0984549134144714,0.157640014857517,0.506334391454656,-0.167068922663855,-0.119241238234371,-0.555142308283389,-0.46616215322096,-0.171397140578118,-0.0611699851266607,-0.901203508760858,-0.13317536870131,-0.641498045046554,-0.413493510404255,-0.280891918160242,29.4545921716801,0.515602145294978,0.477912621359223,0.535259133389975,0.574597757191614,0.499363597793806,0.469819539514624,0.397566589937521,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","UFES466","UFES","03-03","Marmosops incanus","Duas Bocas","Leonora Pires Costa","LPC 1239","Reserva Biológica Duas Bocas, Alto Alegre","Cariacica","ES","-40.5113888888889","-20.2811111111111","550",TRUE,2008,2,13,"","ok","ok","","female","dp3m4",5,"adulto","23","","284",134,"150",18,NA,"21","",TRUE,-1.04581060992583,-0.818333657951449,-1.03536498724751,0.489989427425026,0.509303941423855,-0.191139728798417,0.210897967736763,0.171278870154911,0.263442623249163,0.433239622121084,-0.0907746841421684,-0.788641708182265,-0.201572138201678,0.179716042028558,-0.307076004173979,0.257457319110079,-0.0579262883075594,22.5537757371133,0.530684754521964,0.43237319974953,0.414431082331175,0.574612403100775,0.607644744238336,0.511879049676026,0.397090286692341,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","UFES465","UFES","03-03","Marmosops incanus","Duas Bocas","Leonora Pires Costa","LPC 1249","Reserva Biológica Duas Bocas, Alto Alegre","Cariacica","ES","-40.5113888888889","-20.2811111111111","550",TRUE,2008,3,12,"","ok","ok","parcial","male","p3m4",6,"adulto","44","","304",124,"180",23,NA,"24","",TRUE,-0.153409648809138,-0.465613955277419,0.0974277038395392,0.608729761645559,0.262007676050455,0.0964082941059727,0.125053209683271,0.146567768224147,0.00281491881179807,-0.151017833346735,-0.0317531121544086,-0.218175688618665,0.0303191404630763,0.114309234725588,-0.118475107829866,-0.444573770725306,-0.0557260863783688,25.3530589870335,0.517593643586833,0.476007677543186,0.483606557377049,0.579171396140749,0.53797158255757,0.480706344015697,0.376271186440678,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","UFES474","UFES","03-03","Marmosops incanus","Duas Bocas","Leonora Pires Costa","LPC 994","Reserva Biológica Duas Bocas, Alto Alegre","Cariacica","ES","-40.5113888888889","-20.2811111111111","550",TRUE,2007,4,27,"","ok","ok","","male","p3m4 (p3 eclodindo)",5,"adulto","23","","315",130,"185",23,NA,"23","",TRUE,-0.160719658423332,0.124730961136059,-0.259358908010025,0.486468846541577,-0.049743419525754,0.665595849354089,0.116665932828904,0.13019233036986,0.0834402438920376,-0.00731129780105988,-0.131068037332263,0.401475851865897,0.169243222902082,0.539122571957451,0.0809824759868611,-0.369726182883454,-0.149661296322058,25.8588862869227,0.500821018062397,0.469827586206897,0.475133214920071,0.585659551176793,0.526168224299065,0.500639386189258,0.378160498351044,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","UFES2555","UFES","03-03","Marmosops incanus","Forno Grande","Leonora Pires Costa","LPC 1421","Parque Estadual do Forno Grande","Castelo","ES","-41.0838894","-20.5166672","1131",TRUE,2013,9,27,"","ok","ok","parcial","male","p3m4",6,"adulto","115","","380",255,"125",23,NA,"28","",TRUE,0.155057094007091,0.830323176403347,-0.522752177835663,-0.291903907646988,-0.498961488179241,0.59724230924573,-0.126384325375703,0.0452132203615179,0.341168833867413,-0.54155408971495,-0.472450806402358,0.374856825242439,0.0232743174579184,-0.206586260261108,0.135612782468954,-0.281607915251746,-0.0744810199381436,30.4024308238667,0.48578633654287,0.486848177203507,0.523849372384937,0.566254011921137,0.483805668016194,0.43588269120184,0.394409937888199,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","UFES2566","UFES","03-03","Marmosops incanus","Forno Grande","Leonora Pires Costa","LPC 1432","Parque Estadual do Forno Grande","Castelo","ES","-41.0838905","-20.5166683","1131",TRUE,2013,9,28,"","ok","ok","parcial","female","p3m4",6,"adulto","54","","295",128,"167",19,NA,"24","",TRUE,0.465225239429103,0.201410693285609,-0.0928961098966425,0.072383752413856,-0.0814667517280085,0.110843396736218,-0.19207885631407,0.240266273657515,0.0335320514778008,0.0727145141406336,-0.219268150246037,0.13892895053602,-0.0668218419065294,0.0215258681393644,-0.051633664727003,-0.399911376769399,0.0302640371488336,25.5618856894401,0.498618784530387,0.464400428265525,0.460035523978686,0.577900552486188,0.538240917782027,0.476439790575916,0.37779433681073,"",TRUE,37.25,36.23,17.1,13.37,18.06,6.76,7.11,12.77,6.04,11.03,5.04,20.87,15.29,7.29,26.88,10.69,1.15,37.31,36.26,17.07,13.29,18.07,6.76,7.17,12.72,5.9,11.01,5.05,20.96,15.29,7.28,27.19,10.6,1.18,37.27,36.25,17.17,13.27,18.05,6.65,7.05,12.74,6.16,11.02,5.07,20.96,15.3,7.27,26.91,10.6,1.16,37.24,36.25,17.06,13.33,18.09,6.63,7.19,12.71,5.98,11.15,5.07,20.89,15.31,7.28,26.93,10.59,1.09
"246","UFES2700","UFES","03-03","Marmosops incanus","Forno Grande","Leonora Pires Costa","LPC 1530","Parque Estadual do Forno Grande","Castelo","ES","-41.083444","-20.51886","1151",TRUE,2014,3,17,"","ok","ok","","male","p3m4",6,"adulto","43","","271",116,"155",17,NA,"22","",TRUE,-0.105059861780852,0.305425119326216,-0.542582369402755,0.116067845023052,-0.110738721732751,0.0129099683727674,0.0236629940276423,-0.0780005408222877,0.061390577886665,-0.775715635419516,-0.181677925754625,0.256862175462881,0.273754857005569,0.371487367865127,0.0354174155064193,-0.931510605781765,-0.00211878160223744,24.5540057831711,0.495270851246776,0.451803833145434,0.487179487179487,0.58182860418458,0.499507389162562,0.494736842105263,0.352030947775629,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","UFES2725","UFES","03-03","Marmosops incanus","Forno Grande","Leonora Pires Costa","LPC 1540","Parque Estadual do Forno Grande","Castelo","ES","-41.083444","-20.51886","1151",TRUE,2014,6,5,"","ok","ok","parcial","male","p3m4",6,"adulto","46","","322",144,"178",21,NA,"24","",TRUE,0.852664309280591,1.23829323487346,NA,-0.360256114784031,-0.586438485449566,0.0227798609040351,-0.329987675398237,-0.0872368141198745,0.00945753912885916,-0.0547720419089721,0.152635950109917,0.734240089033282,0.750610085867917,0.110396271386942,1.05935414250868,0.398631562497304,-0.176579739652254,25.6638968202415,0.471375066880685,NA,0.5,0.577581594435527,0.516905974988421,0.45724907063197,0.391660727013542,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","UFES2726","UFES","03-03","Marmosops incanus","Forno Grande","Leonora Pires Costa","LPC 1541","Parque Estadual do Forno Grande","Castelo","ES","-41.083444","-20.51886","1151",TRUE,2014,6,5,"","ok","ok","parcial","","p3m4",6,"adulto","","","",NA,"",NA,NA,"","",TRUE,0.510611354357138,0.540648313248028,0.331559756423937,0.391016510564453,-0.202708151268563,-0.220962504155377,0.0932910092164132,-0.0325830639844167,-0.188772508296469,-0.210469719101292,0.159891546400654,0.391957196449205,0.345511501452549,0.216986451059375,0.146708027498576,-0.0975071310131934,-0.0810964468586451,23.4953697566137,0.487812128418549,0.460541474654378,0.478886756238004,0.584423305588585,0.53001017293998,0.488873904248146,0.378574305275876,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
