id,museu,gaveta,sp,pop,coletor,id.coletor,localidade,municipio,uf,lon,lat,alt,xy.original,ano,mes,dia,morte,pele,cranio,esqueleto,sexo,dentes,classe,idade,peso,peso.morto,compr.total,compr.corpo,compr.cauda,tarso.c.unha,tarso.s.unha,orelha.int,orelha.ext,medido,gls,cb,nas,bbc,zb,poc,ic,lbasi,bps,bam,can,pl,max,sm,mad,alpcor,larcon,size,shape,nas.gls,can.bam,pl.cb,bam.pl,sm.max,alpcor.mad,obs,replicas,gls.1,cb.1,nas.1,bbc.1,zb.1,poc.1,ic.1,lbasi.1,bps.1,bam.1,can.1,pl.1,max.1,sm.1,mad.1,alpcor.1,larcon.1,gls.2,cb.2,nas.2,bbc.2,zb.2,poc.2,ic.2,lbasi.2,bps.2,bam.2,can.2,pl.2,max.2,sm.2,mad.2,alpcor.2,larcon.2,gls.3,cb.3,nas.3,bbc.3,zb.3,poc.3,ic.3,lbasi.3,bps.3,bam.3,can.3,pl.3,max.3,sm.3,mad.3,alpcor.3,larcon.3,gls.4,cb.4,nas.4,bbc.4,zb.4,poc.4,ic.4,lbasi.4,bps.4,bam.4,can.4,pl.4,max.4,sm.4,mad.4,alpcor.4,larcon.4
MN76583,MNHN,"14,02,3",Marmosops incanus,Rosemary,labvert,FS8 11,Fragmento 4,Guapimirim,RJ,-42.886283,-22.519819,99,NA,2000,5,7,,,ok,ok,female,p3m4 (p3 eclodindo),5,adulto,30,,,NA,,NA,NA,,,TRUE,-0.01143825241096419,-0.018198252699848982,0.013328738581296573,0.034152244455376124,0.021983971396139168,-0.10116612197805219,0.050068761399922446,0.005261849062032642,0.016249449936716953,0.03911305721534308,0.030477057682218422,-0.04016709998025103,-0.010011592751838272,0.021509401897924274,-0.023469962602898686,-0.03793943586373638,-0.02521124174930375,23.371093256414,0.52289603960396,0.468629200118941,0.450909090909091,0.569306930693069,0.597826086956522,0.501751927119832,0.379641218189403,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN76616,MNHN,"14,02,3",Marmosops incanus,Rosemary,labvert,FS8 75,Fragmento 4,Guapimirim,RJ,-42.886283,-22.519819,99,NA,2000,5,10,15/mai/2000,,parcial,ok,female,p3m4,6,adulto,50,45.16,322,139,183,19,18,24,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,crânio quebrado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN76646,MNHN,"14,02,4",Marmosops incanus,Serra dos Órgãos,labvert,GAR 09,"PARNASO, Garrafão",Guapimirim,RJ,-42.993333,-22.474444,,NA,2004,4,5,08/17/04,ok,ok,ok,male,p3m4,6,adulto,,38.62,327,135,192,23,22,23,26,TRUE,-0.016365893809897614,-0.01957914688796869,-0.003100940025955623,-0.03520026298670542,0.020795792405099434,-0.07681758813008877,-0.011326751614489483,-0.013178375919713492,0.0159664841191951,-0.0017189000638309082,-0.021179928313208363,-0.006698022417922278,-0.023023147613239647,0.028188765228940982,-0.0220604922483707,-0.014515122347243725,-0.05520818292362212,25.476871864497,0.524445707788516,0.477756286266925,0.471748878923767,0.584991472427516,0.54178814382896,0.498329993319973,0.394505913773369,Data das medidas não informadas. Rever coordenadas.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN76650,MNHN,"14,02,2",Marmosops incanus,Serra dos Órgãos,labvert,GAR 18,"PARNASO, Garrafão",Guapimirim,RJ,-42.993333,-22.474444,,NA,2005,6,5,09/16/05,ok,,,female,,NA,adulto,,42.33,118,118,[97],NA,NA,24,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Data das medidas não informadas. Rever coordenadas.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN76833,MNHN,"14,03,1",Marmosops incanus,Serra dos Órgãos,labvert,ORG 109,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.994444,-22.475,652,NA,2000,8,4,4/ago/2000,,ok,ok,male,p3m4,6,adulto,,,,NA,,NA,NA,,,TRUE,0.002433234089336267,0.002470781214645168,0.029644489384576644,-0.07509928998351212,-0.004971324641034336,0.04147882086678667,0.002257430028499652,-0.018691951597785028,-0.01364909406174375,0.016950691643536686,0.007431879063806379,-0.012589401073779705,0.014848231269698697,0.03450525997294118,-0.0029581761666883644,-0.05219765628185158,-0.053793610974095296,28.8640433757989,0.501963672066765,0.506537530266344,0.516680227827502,0.56259204712813,0.536212914485166,0.464664310954064,0.381674357284113,data/sexo atribuído pela planilha do labvert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN76835,MNHN,"14,03,1",Marmosops incanus,Serra dos Órgãos,labvert,ORG 115,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.994444,-22.475,652,NA,2001,4,9,9/abr/2001,,ok,,male,p3m4,6,adulto,,34,286,110,176,NA,NA,,,TRUE,-0.03226470641097601,-0.018947298815990443,NA,-0.00464847424429804,0.021632711036135177,-0.09278901275167928,0.05656575316965884,0.027849873844790096,0.008748611568279108,0.0030153634699066068,0.005136591863408535,-0.05174982392555272,-0.022176437957599937,0.005393158640307982,-0.023867575616378645,-0.036448757477241855,0.131150266259848,24.2507834924977,0.523724261414503,NA,0.466850828729282,0.561324977618621,0.577352472089314,0.494125777470629,0.383038585209003,data/sexo atribuído pela planilha do labvert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN76836,MNHN,"14,03,1",Marmosops incanus,Serra dos Órgãos,labvert,ORG 116,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.995833,-22.4725,748,NA,NA,NA,NA,,,ok,ok,,p3m4,6,adulto,,,,NA,,NA,NA,,,TRUE,0.024713514286903937,0.025408993918815348,0.02420092026792231,0.0530030073081722,-0.023941093970072824,-0.026790560382855766,0.03773477466050057,-0.009193928415750285,0.08747344671847679,0.020495871382260056,0.03786225167187296,0.040050439779169444,0.013198349868095427,0.00575063181837443,0.02214316859401766,-0.01990741018719344,0.1654459878196889,25.2628205076155,0.479309399835571,0.469802244788883,0.486772486772487,0.586462044395725,0.529906542056075,0.471160077770577,0.374815905743741,"Philander frenatus na planilha do labvert, mas o crânio/pele é M. incanus no museu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN76837,MNHN,"14,03,1",Marmosops incanus,Serra dos Órgãos,labvert,ORG 117,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.995833,-22.4725,748,NA,2001,8,23,25/ago/2001,,ok,ok,female,p3m4,6,adulto,40,,305,115,190,NA,NA,,,TRUE,-0.002229262219834105,0.004685088975716845,-0.02210172023157586,-0.0024897586669583305,-0.0026856690788670257,-0.12974516365128763,0.08643438078045751,-0.018825064503485756,0.00262297686411217,-0.008745508510262567,-0.04024252163127473,0.00892549152417299,-0.044677192378955954,-0.03359383017194273,-0.0125875552711463,0.01823727806909181,0.06357928716293612,24.815910219051,0.499572771290231,0.457868303571429,0.45821854912764,0.581315864426089,0.533561979421852,0.482614742698192,0.401785714285714,data/sexo atribuído pela planilha do labvert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN76838,MNHN,"14,03,1",Marmosops incanus,Serra dos Órgãos,labvert,ORG 118,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.995833,-22.4725,748,NA,2001,8,23,23/ago/2001,,ok,ok,male,p3m4 (gastos),7,adulto,,,353,140,213,28,28,30,25,TRUE,-0.02324467938702135,-0.00515563646109074,-0.02942086776074193,-0.08348090637739336,0.0024057796187162417,0.08199611608216761,-0.004532135289993189,-0.0211661041824045,0.005600917239719783,-0.013873527382910922,-0.03528280118824956,-0.02239124624961475,-0.008288229368135891,-0.02755505065232766,-0.032811047018209916,-0.061458223287594205,-0.013687331345050624,29.1067105664656,0.509688496443463,0.491370808678501,0.513355592654424,0.560951680156978,0.523830345430695,0.445775913720791,0.39023569023569,data/sexo atribuído pela planilha do labvert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
procurar,labvert,,Marmosops incanus,Serra dos Órgãos,labvert,ORG 119,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.994444,-22.475,652,NA,2001,8,23,25/ago/2001,,líquido?,,male,p3m4,6,adulto,71,,345,145,200,24,24,28,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,não registrado no museu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN76839,MNHN,"14,03,1",Marmosops incanus,Serra dos Órgãos,labvert,ORG 120,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.994444,-22.475,652,NA,2001,8,24,24/ago/2001,,ok,ok,female,p3m4,6,adulto,50,,305,120,185,NA,NA,,,TRUE,-0.01621292770760041,-0.0135407057200303,-0.04313184792423819,-0.01076008923702032,0.011371326363700529,-0.011437128711168754,0.025032981548805733,-0.005512816188303127,0.015116351862093369,-0.0015873263090635525,0.010575774243098968,-0.024526904819504036,-0.021860313611753668,-0.013092149988794155,-0.023096131635405914,0.020756218242032,0.06487677259934832,28.5448331576837,0.51828499369483,0.477946673311737,0.524207011686144,0.565447667087011,0.534344335414808,0.461206896551724,0.418027210884354,data/sexo atribuído pela planilha do labvert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
procurar,labvert,,Marmosops incanus,Serra dos Órgãos,labvert,ORG 121,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.995833,-22.4725,748,NA,2001,10,8,8/out/2001,,,,female,p3m4,6,adulto,,89,330,135,195,25,24,28,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,não registrado no museu. Taxidermizado segundo a planilha do labvert.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
procurar,labvert,,Marmosops incanus,Serra dos Órgãos,labvert,ORG 126,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.994444,-22.475,652,NA,2002,6,7,7/jun/2002,,,,male,p3m4,6,adulto,42,,121,121,,28,26,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,não registrado no museu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN76841,MNHN,"14,03,1",Marmosops incanus,Serra dos Órgãos,labvert,ORG 127,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.994444,-22.475,652,NA,2002,8,7,7/ago/2002,,ok,ok,female,p3m4,6,adulto,,40,279,111,168,18,17,,,TRUE,-0.010214435437864378,-0.006425893277686168,NA,-0.007219025728538053,0.009148432495614145,-0.09665078162302532,0.03286099990664382,0.004932864851132646,0.045510428235294276,-0.02800692554901074,-0.037630329807970986,-3.3269734154162123e-4,-0.029623934523974604,-0.023920781796148427,-0.029453123532948045,0.003148880473120119,-0.04768209797116075,24.220567705980798,0.510770138683978,NA,0.461026615969582,0.583652994983771,0.531850353892821,0.483623693379791,0.400647511129097,data/sexo atribuído pela planilha do labvert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sem tombo,MNHN,Caixa RF,Marmosops incanus,Serra dos Órgãos,labvert,ORG 130,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.994444,-22.475,652,NA,2003,4,2,4/abr/2003,ok,ok,ok,male,p3m4,6,adulto,34.5,,295,121,174,NA,NA,,,TRUE,-0.0010027086279777997,-0.008114694850469117,9.045864359675804e-4,0.05657533896774192,0.010699044627564103,-0.09112927295916506,-0.03817347290128592,0.03553444402531447,0.09577986592941534,-0.017711587689944963,-0.045631733239189565,-0.02395344111064457,-0.02942147462258271,0.03298883897540117,-0.016930579894445685,-0.042653393511734805,0.18238772537973064,24.3332242006685,0.512503677552221,0.46468085106383,0.454033771106942,0.570756104736687,0.549484536082474,0.511111111111111,0.378281622911694,não registrado no museu. Medidas de captura anterior – encontrada morta e comida.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
procurar,labvert,,Marmosops incanus,Serra dos Órgãos,labvert,ORG 135,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.995833,-22.4725,748,NA,2003,8,5,5/ago/2003,,,,female,p3m4,6,adulto,,,264,104,160,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,não registrado no museu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN81888,MNHN,?,Marmosops incanus,Serra dos Órgãos,labvert,ORG 139,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.995833,-22.4725,748,NA,2003,10,5,5/out/2003,,,,female,p3m4,6,adulto,,50,280,124,156,22,21,27,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,não está na coleção do museu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
procurar,labvert,,Marmosops incanus,Serra dos Órgãos,labvert,ORG 143,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.994444,-22.475,652,NA,2004,6,2,,,,,female,p3m4,6,adulto,,34,283,112,171,16,15,29,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,não registrado no museu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sem tombo,MNHN,Caixa RF,Marmosops incanus,Serra dos Órgãos,labvert,ORG 146A,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.988889,-22.478611,522,NA,2005,8,5,5/ago/2005,,ok,ok,female,p3m4,NA,adulto,,,112,112,[71],NA,NA,,,TRUE,-0.0059336525160298415,0.006871566480752822,NA,0.0117543168099834,-0.003866730492379844,-0.1445548974038755,-0.11549351016639298,0.0037093345481724604,0.09733657227688908,-0.02108180343078958,-0.048442793832590425,0.011825776484824413,0.011317882040784877,0.030428029366599718,0.00814347712371033,-0.021381630455122203,0.09610227707529642,23.9920486828449,0.497354497354497,NA,0.45014245014245,0.583480305702528,0.530478589420655,0.491582491582492,0.375836284927194,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
procurar,labvert,,Marmosops incanus,Serra dos Órgãos,labvert,ORG 152,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.988889,-22.478611,522,NA,2006,8,7,7/ago/2006,,,,male,p3m4,6,adulto,,75,343,151,192,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,não registrado no museu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN81890,MNHN,?,Marmosops incanus,Serra dos Órgãos,labvert,ORG 154,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.994444,-22.475,652,NA,2006,12,13,13/dez/2006,,,,male,p3m4,6,adulto,,90,348,150,198,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,não está na coleção do museu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN81891,MNHN,?,Marmosops incanus,Serra dos Órgãos,labvert,ORG 155,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.995833,-22.4725,748,NA,2006,12,12,12/dez/2006,,,,female,p3m4,6,adulto,,64,318,138,180,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,não está na coleção do museu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sem tombo,MNHN,Caixa RF,Marmosops incanus,Serra dos Órgãos,labvert,ORG 157,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.995833,-22.4725,748,NA,2007,2,11,15/fev/2007,,ok,ok,female,p3m4,6,adulto,65,35,335,152,183,20.5,20,28,26,TRUE,0.011137604454984906,2.199171499879249e-4,0.03761096558990573,0.002093069483350085,-0.004445664345549716,-0.05689823998453192,-0.03501976982442878,0.006946859894251034,-0.038562871052312486,-0.04594682433879038,-0.01602969807551813,0.017955120846277595,-0.04447350507617376,-0.07316717345007584,0.004920657937161899,-0.011981470840046082,-0.2705215367904986,30.5856240740646,0.504295333178547,0.51673878387611,0.558061821219716,0.578360807986998,0.480529907667603,0.434913017396521,0.398581997533909,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
procurar,labvert,,Marmosops incanus,Serra dos Órgãos,labvert,ORG 158,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.994444,-22.475,652,NA,2007,6,3,3/jun/2007,,,,female,p3m4,6,adulto,,57,303,123,180,20,19,28,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,não registrado no museu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sem tombo,labvert,Caixa RF,Marmosops incanus,Serra dos Órgãos,labvert,ORG 175,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.988889,-22.478611,522,NA,2008,10,9,9/ou/2007,ok,,,female,p3m4,6,adulto,,60,316,132,184,18.5,18,23,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
procurar,labvert,,Marmosops incanus,Serra dos Órgãos,labvert,ORG 177,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.988889,-22.478611,522,NA,2009,2,11,11/fev/2009,,,,male,p3m4,6,adulto,,40,284,113,171,17,16,21,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,não registrado no museu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
